frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,temporal_v2_window_full,temporal_v2_silero_median,temporal_v2_silero_min_pass,temporal_v2_silero_max_pass,temporal_v2_low_proportion_std_pass,temporal_v2_low_proportion_max_pass,temporal_v2_zcr_std_pass,temporal_v2_raw_is_whisper,temporal_v2_qualifying_run,temporal_v2_context_enabled,temporal_v2_context_high_silero_count,temporal_v2_context_active,temporal_v2_context_window_frames,temporal_v2_context_silero_threshold,temporal_v2_context_min_frames,temporal_v2_acoustic_activity,temporal_v2_acoustic_activity_ok,temporal_v2_acoustic_activity_window_frames,temporal_v2_acoustic_activity_rms_min,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,context_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
2834,2026-08-25T15:20:35.502975,shadow,temporal_v2_context,silero,webrtc,False,0.0001562449469929561,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0018207350132126757,0.7457130281326442,0.19182031624532309,0.062466655072804037,,,,,,,,,,,,,,,,temporal_v2,False,0.00013600542047406187,0.16075156576200417,0.0,0.0,0.0,0.0,0.0013577458201299542,0.00034925396603338794,0.00011373522604933352,0.0,0.0,0.03792479645191069,,,0.02958328114224359,,,,,,,,,,,,,,,,,,,True,0.0001230779816978611,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00018096870723687084,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2835,2026-08-25T15:20:35.528802,shadow,temporal_v2_context,silero,webrtc,False,0.00011462702241260558,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.015015524864790072,0.9183816223941328,0.06967369218505771,0.01194468535421178,,,,,,,,,,,,,,,,temporal_v2,False,0.00037198777000389837,0.08350730688935282,0.0,0.0,0.0,0.0,0.013789982086425347,0.0010461870574264638,0.00017935571993826077,0.0,0.0,0.05072831095731168,,,0.029550851405796233,,,,,,,,,,,,,,,,,,,True,0.0001230779816978611,False,True,True,False,True,False,0,True,0,False,50,0.1,5,0.00021902109095661907,True,5,5.5e-05,True,True,False,1,0,False,0,15,24,30,24,,,,False,False,False,
2836,2026-08-25T15:20:35.554850,shadow,temporal_v2_context,silero,webrtc,False,0.000403748796088621,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.008908606782380889,0.792212127492347,0.19484651104668219,0.012941361348719692,,,,,,,,,,,,,,,,temporal_v2,False,0.00034572683118692775,0.1022964509394572,0.0,0.0,0.0,0.0,0.007057506332062716,0.0017358109498337257,0.00011528949948444614,0.0,0.0,0.04987298179357078,,,0.029185773891108633,,,,,,,,,,,,,,,,,,,True,0.0001299287105211988,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00025068563614155133,True,5,5.5e-05,True,True,False,2,0,False,0,15,24,30,24,,,,False,False,False,
2837,2026-08-25T15:20:35.578684,shadow,temporal_v2_context,silero,webrtc,False,0.000547161849681288,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.007265692094229603,0.8996405934235495,0.08772459416537763,0.012634812273439764,,,,,,,,,,,,,,,,temporal_v2,False,0.00031031203471950026,0.07724425887265135,0.0,0.0,0.0,0.0,0.006536511547285512,0.0006373798902968846,9.180065564720646e-05,0.0,0.0,0.052659251871346686,,,0.02989398299735908,,,,,,,,,,,,,,,,,,,True,0.00014008074504090473,False,True,True,False,True,False,0,True,0,False,50,0.1,5,0.0002618908318490943,True,5,5.5e-05,True,True,False,3,0,False,0,15,24,30,24,,,,False,False,False,
2838,2026-08-25T15:20:35.600051,shadow,temporal_v2_context,silero,webrtc,False,0.0009121950715780258,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.006157359045044063,0.775554909808302,0.18979997660284117,0.03464511342644955,,,,,,,,,,,,,,,,temporal_v2,False,0.0003158253724233666,0.05845511482254697,0.0,0.0,0.0,0.0,0.004775370038836481,0.0011686666026846557,0.00021332240252292664,0.0,0.0,0.05478107428645426,,,0.03185683364941145,,,,,,,,,,,,,,,,,,,True,0.00014246744831325486,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00029402631325028386,True,5,5.5e-05,True,True,False,4,0,False,0,15,24,30,24,,,,False,False,False,
2839,2026-08-25T15:20:35.614965,shadow,temporal_v2_context,silero,webrtc,False,0.0005386518896557391,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.008987204338682307,0.7442478893630006,0.23548288973641537,0.020269220789314576,,,,,,,,,,,,,,,,temporal_v2,False,0.0002897282331723026,0.09603340292275574,0.0,0.0,0.0,0.0,0.006688707860338308,0.0021163328483245593,0.00018216362901943758,0.0,0.0,0.05654943097937066,,,0.029516171193189597,,,,,,,,,,,,,,,,,,,True,0.0001526018386357464,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0003251701708734839,True,5,5.5e-05,True,True,False,5,0,False,0,15,24,30,24,,,,False,False,False,
2840,2026-08-25T15:20:35.642437,shadow,temporal_v2_context,silero,webrtc,False,0.0002857398649211973,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0025953972989060867,0.7886029278856679,0.18825263295394867,0.023144438775086023,,,,,,,,,,,,,,,,temporal_v2,False,0.00016445808481255924,0.1315240083507307,0.0,0.0,0.0,0.0,0.002046737908943894,0.0004885903750806373,6.006901388155556e-05,0.0,0.0,0.056857033319189454,,,0.030617843323670662,,,,,,,,,,,,,,,,,,,True,0.0002209924059570767,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0002833197627926548,True,5,5.5e-05,True,True,False,6,0,False,0,15,24,30,24,,,,False,False,False,
2841,2026-08-25T15:20:35.651017,shadow,temporal_v2_context,silero,webrtc,False,0.00021304815891198814,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0029275271285958806,0.8884646652503925,0.092286133059704,0.01924920134831835,,,,,,,,,,,,,,,,temporal_v2,False,0.00016500477436825415,0.10020876826722339,0.0,0.0,0.0,0.0,0.002601004410319382,0.0002701701581254926,5.635255915100637e-05,0.0,0.0,0.05978440570640011,,,0.02821076564778099,,,,,,,,,,,,,,,,,,,True,0.0002493940119165927,False,True,True,False,True,False,0,True,0,False,50,0.1,5,0.0002468534921705782,True,5,5.5e-05,True,True,False,7,0,False,0,15,24,30,24,,,,False,False,False,
2842,2026-08-25T15:20:35.725228,shadow,temporal_v2_context,silero,webrtc,False,0.00014026675489731133,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0010513186205394424,0.7771309909827441,0.18109127861906968,0.041777729446999805,,,,,,,,,,,,,,,,temporal_v2,False,0.00010162678063888047,0.1022964509394572,0.0,0.0,0.0,0.0,0.0008170122814184284,0.00019038463322952417,4.392170489148988e-05,0.0,0.0,0.0610407259544516,,,0.027152718977685356,,,,,,,,,,,,,,,,,,,True,0.0002493940119165927,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00020443049950499376,True,5,5.5e-05,True,True,False,8,0,False,0,15,24,30,24,,,,False,False,False,
2843,2026-08-25T15:20:35.730208,shadow,temporal_v2_context,silero,webrtc,False,0.0001091231097234413,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.000436227757942521,0.6384133906506789,0.29144899129454443,0.07013761576239615,,,,,,,,,,,,,,,,temporal_v2,False,7.280893284177847e-05,0.17118997912317327,0.0,0.0,0.0,0.0,0.00027849364204402845,0.00012713814002702844,3.0595974871464093e-05,0.0,0.0,0.08071249078473428,,,0.03405483366175875,,,,,,,,,,,,,,,,,,,True,0.0002493940119165927,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00015469946977770163,True,5,5.5e-05,True,True,False,9,0,False,0,15,24,30,24,,,,False,False,False,
2844,2026-08-25T15:20:35.735716,shadow,temporal_v2_context,silero,webrtc,False,0.00011656022252282128,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0005587547829135597,0.7051637006797454,0.19698454283841166,0.09785175469214921,,,,,,,,,,,,,,,,temporal_v2,False,7.794118699377012e-05,0.17954070981210857,0.0,0.0,0.0,0.0,0.0003940135904918335,0.00011006605547100351,5.4675135950722726e-05,0.0,0.0,0.08412544591260902,,,0.037261480613483264,,,,,,,,,,,,,,,,,,,True,0.0002493940119165927,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00011134757457857504,True,5,5.5e-05,True,True,True,0,0,False,0,15,24,30,15,,,,False,False,False,
2845,2026-08-25T15:20:35.741392,shadow,temporal_v2_context,silero,webrtc,False,0.00010001249029301107,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0002852485479820314,0.6836275103445464,0.22769158618836657,0.08868089996137242,,,,,,,,,,,,,,,,temporal_v2,False,6.486148780292543e-05,0.14613778705636743,0.0,0.0,0.0,0.0,0.00019500375468635298,6.494869434795712e-05,2.5296097947721267e-05,0.0,0.0,0.07835755065713902,,,0.03750631009652589,,,,,,,,,,,,,,,,,,,True,0.0002493940119165927,False,True,True,True,True,False,0,True,0,False,50,0.1,5,9.039584050546886e-05,True,5,5.5e-05,True,True,True,0,0,False,0,15,24,30,15,,,,False,False,False,
2846,2026-08-25T15:20:35.850517,shadow,temporal_v2_context,silero,webrtc,False,0.00012680025247391313,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0007856015214252293,0.6006799409382206,0.29587116838485256,0.10344888940401682,,,,,,,,,,,,,,,,temporal_v2,False,9.459258876395795e-05,0.22964509394572025,0.0,0.0,0.0,0.0,0.000471895075490683,0.0002324368400290004,8.12696049055459e-05,0.0,0.0,0.09254221044807734,,,0.05004737536172292,,,,,,,,,,,,,,,,,,,True,0.00017665745690464973,False,True,True,True,True,False,0,True,0,False,50,0.1,5,7.58366377670426e-05,True,5,5.5e-05,True,True,True,0,0,False,0,15,24,30,15,,,,False,False,False,
2847,2026-08-25T15:20:35.862554,shadow,temporal_v2_context,silero,webrtc,False,0.0001445468224119395,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0015802165634880227,0.7303769061626272,0.2002491939049325,0.06937389929961565,,,,,,,,,,,,,,,,temporal_v2,False,0.00012411328375737523,0.15866388308977036,0.0,0.0,0.0,0.0,0.0011541536847073208,0.00031643709303369916,0.0001096257847470028,0.0,0.0,0.07798719320069916,,,0.04748548854934656,,,,,,,,,,,,,,,,,,,True,0.00014240678865462542,False,True,True,True,True,False,0,True,0,False,50,0.1,5,8.052374321261661e-05,True,5,5.5e-05,True,False,True,0,1,False,0,15,24,30,15,,,,False,False,False,
2848,2026-08-25T15:20:35.866356,shadow,temporal_v2_context,silero,webrtc,False,0.0001445468224119395,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0011725064370396224,0.7056359635137438,0.21701915785366174,0.07734487777972084,,,,,,,,,,,,,,,,temporal_v2,False,0.00010924916321684658,0.19206680584551147,0.0,0.0,0.0,0.0,0.0008273627094265207,0.0002544563595443363,9.068736706876554e-05,0.0,0.0,0.07700692841485388,,,0.04186623652644718,,,,,,,,,,,,,,,,,,,True,0.00014240678865462542,False,True,True,True,True,False,0,True,0,False,50,0.1,5,8.832159986147962e-05,True,5,5.5e-05,True,False,True,0,2,False,0,15,24,30,15,,,,False,False,False,
2849,2026-08-25T15:20:35.883915,shadow,temporal_v2_context,silero,webrtc,False,0.0001322446041740477,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0003840325133757542,0.6333693604724923,0.22688495181404034,0.13974568510952104,,,,,,,,,,,,,,,,temporal_v2,False,6.706021222270001e-05,0.19624217118997914,0.0,0.0,0.0,0.0,0.00024323442739744528,8.71311982922828e-05,5.366688668602607e-05,0.0,0.0,0.08146821015360903,,,0.039500809871449896,,,,,,,,,,,,,,,,,,,True,0.00013625567953567952,False,True,True,True,True,False,0,True,0,False,50,0.1,5,8.59012429855471e-05,True,5,5.5e-05,True,False,True,0,3,False,0,15,24,30,15,,,,False,False,False,
2850,2026-08-25T15:20:35.981391,shadow,temporal_v2_context,silero,webrtc,False,0.00011035222269129008,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0006073610916046839,0.6805241674591543,0.2255860043985175,0.09388982649586121,,,,,,,,,,,,,,,,temporal_v2,False,8.266923129190892e-05,0.2359081419624217,0.0,0.0,0.0,0.0,0.00041332390121136064,0.0001370121618822226,5.702502751110063e-05,0.0,0.0,0.07810599057555548,,,0.04394063711868306,,,,,,,,,,,,,,,,,,,True,0.00012952242832398042,False,True,True,True,True,False,0,True,0,False,50,0.1,5,8.985153399531561e-05,True,5,5.5e-05,True,False,True,0,4,False,0,15,24,30,15,,,,False,False,False,
2851,2026-08-25T15:20:35.999922,shadow,temporal_v2_context,silero,webrtc,False,0.00010124196705874056,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0006860209077644576,0.6570432615839437,0.25319657220933517,0.08976016474903971,,,,,,,,,,,,,,,,temporal_v2,False,8.833838124345198e-05,0.17745302713987474,0.0,0.0,0.0,0.0,0.00045074541475233703,0.00017369814230989715,6.157734970222349e-05,0.0,0.0,0.04897380909031945,,,0.0370297472675173,,,,,,,,,,,,,,,,,,,True,0.0001216802374983672,False,True,False,True,True,False,0,True,0,False,50,0.1,5,8.851836629091699e-05,True,5,5.5e-05,True,False,True,0,5,False,0,15,24,30,15,,,,False,False,False,
2852,2026-08-25T15:20:36.015491,shadow,temporal_v2_context,silero,webrtc,False,0.00010393217962700874,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0017487942940292603,0.7617298675798052,0.1851445758276315,0.05312555602074081,,,,,,,,,,,,,,,,temporal_v2,False,0.00013060746175738323,0.1022964509394572,0.0,0.0,0.0,0.0,0.0013321088460152273,0.00032377977777782967,9.290566923620334e-05,0.0,0.0,0.04608993125987406,,,0.0370297472675173,,,,,,,,,,,,,,,,,,,True,0.00011345622260705568,False,True,False,True,True,False,0,True,0,False,50,0.1,5,8.985922058818209e-05,True,5,5.5e-05,True,False,True,0,6,False,0,15,24,30,15,,,,False,False,False,
2853,2026-08-25T15:20:36.039481,shadow,temporal_v2_context,silero,webrtc,False,0.000115089540486224,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0027415221580076427,0.7063924902910962,0.23181903322090594,0.06178847612323701,,,,,,,,,,,,,,,,temporal_v2,False,0.00016298295171806752,0.13987473903966596,0.0,0.0,0.0,0.0,0.001936590664383239,0.0006355370162230235,0.00016939447640138043,0.0,0.0,0.04449104808512276,,,0.03883089770354906,,,,,,,,,,,,,,,,,,,True,0.00011582488150452264,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00010092189088385165,True,5,5.5e-05,True,False,True,0,7,False,0,15,24,30,15,,,,False,False,False,
2854,2026-08-25T15:20:36.105431,shadow,temporal_v2_context,silero,webrtc,False,0.00011985648598056287,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0036794511137124603,0.7902576936925242,0.1705687335430886,0.03917357249260766,,,,,,,,,,,,,,,,temporal_v2,False,0.000183569665461017,0.1419624217118998,0.0,0.0,0.0,0.0,0.0029077145511767983,0.0006275993165996412,0.00014413724493602106,0.0,0.0,0.054309791772867495,,,0.04008350730688935,,,,,,,,,,,,,,,,,,,True,0.00011747301323339343,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0001252597596954483,True,5,5.5e-05,True,False,True,0,8,False,0,15,24,30,15,,,,False,False,False,
2855,2026-08-25T15:20:36.134845,shadow,temporal_v2_context,silero,webrtc,False,0.00014093051140662283,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.005376186003405974,0.7814312329072608,0.17546621190602968,0.04310255500070404,,,,,,,,,,,,,,,,temporal_v2,False,0.00022454796327512423,0.1127348643006263,0.0,0.0,0.0,0.0,0.004201119656980289,0.0009433389925198634,0.00023172735290582125,0.0,0.0,0.05990584269583953,,,0.043359515610011425,,,,,,,,,,,,,,,,,,,True,0.000123328369227238,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00015444539358908885,True,5,5.5e-05,True,False,True,0,9,False,0,15,24,30,15,,,,False,False,False,
2856,2026-08-25T15:20:36.171120,shadow,temporal_v2_context,silero,webrtc,False,0.00017880993254948407,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.007026367993509263,0.8340379896144712,0.13786711075288885,0.028094899490318796,,,,,,,,,,,,,,,,temporal_v2,False,0.00025809666790747925,0.10855949895615867,0.0,0.0,0.0,0.0,0.005860257835597932,0.0009687050543516951,0.0001974051025596357,0.0,0.0,0.06027359959306808,,,0.04151287569964757,,,,,,,,,,,,,,,,,,,True,0.0001260505450773053,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0001891789383827326,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2857,2026-08-25T15:20:36.183087,shadow,temporal_v2_context,silero,webrtc,False,0.00019378973229322582,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.011254563330693185,0.7211285193449287,0.23492959125729476,0.043941889308923565,,,,,,,,,,,,,,,,temporal_v2,False,0.00032384549577918714,0.10647181628392484,0.0,0.0,0.0,0.0,0.008115986590536505,0.0026440299630590878,0.0004945467760975901,0.0,0.0,0.06030220571875188,,,0.04412128533402657,,,,,,,,,,,,,,,,,,,True,0.0001260505450773053,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00022829423197567273,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2858,2026-08-25T15:20:36.225850,shadow,temporal_v2_context,silero,webrtc,False,0.00015377560339402407,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.008115872903801268,0.7545503484956815,0.19801233296748058,0.04743731841362264,,,,,,,,,,,,,,,,temporal_v2,False,0.0002763618290056164,0.10438413361169102,0.0,0.0,0.0,0.0,0.006123834727909905,0.0016070429277492502,0.00038499524714211294,0.0,0.0,0.06034213228052878,,,0.04387164674444377,,,,,,,,,,,,,,,,,,,True,0.0001260505450773053,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0002512264176355873,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2859,2026-08-25T15:20:36.242487,shadow,temporal_v2_context,silero,webrtc,False,0.000143717261380516,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.014558936998987885,0.8209974604621969,0.14171877754760667,0.03728376192151003,,,,,,,,,,,,,,,,temporal_v2,False,0.00036722574619006595,0.06680584551148225,0.0,0.0,0.0,0.0,0.011952850303198172,0.0020632747538891845,0.000542811940900528,0.0,0.0,0.055737237970279165,,,0.04520640504122146,,,,,,,,,,,,,,,,,,,True,0.00013039349869359285,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.0002882336698807545,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2860,2026-08-25T15:20:36.253099,shadow,temporal_v2_context,silero,webrtc,False,0.00013080134522169828,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.012850397386784798,0.7748422851147927,0.18499089723251708,0.040166817574871706,,,,,,,,,,,,,,,,temporal_v2,False,0.0003510844628320789,0.081419624217119,0.0,0.0,0.0,0.0,0.009957031275809493,0.0023772065423757127,0.0005161595675995931,0.0,0.0,0.05080786372018105,,,0.030138647801021354,,,,,,,,,,,,,,,,,,,True,0.00013586592831416056,False,True,True,True,True,False,0,True,0,False,50,0.1,5,0.00031370312738283646,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2861,2026-08-25T15:20:36.264807,shadow,temporal_v2_context,silero,webrtc,False,0.00011079664545832202,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00955452882695385,0.7476472246058187,0.19651581043536023,0.05583696485415857,,,,,,,,,,,,,,,,temporal_v2,False,0.0002989640954998881,0.07933194154488518,0.0,0.0,0.0,0.0,0.007143416959888335,0.0018776159757568477,0.0005334958903086671,0.0,0.0,0.038081874282506714,,,0.023096979851255667,,,,,,,,,,,,,,,,,,,True,0.00013586592831416056,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00032193010056092797,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2862,2026-08-25T15:20:36.359612,shadow,temporal_v2_context,silero,webrtc,False,0.00011643447942333296,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.014449506726671646,0.7786580052846706,0.18630064762597298,0.03504134702014995,,,,,,,,,,,,,,,,temporal_v2,False,0.00036159848122784916,0.08559498956158663,0.0,0.0,0.0,0.0,0.011251224085137573,0.0026919524610547804,0.0005063301794792921,0.0,0.0,0.03808391983258632,,,0.023781262406510465,,,,,,,,,,,,,,,,,,,True,0.00013586592831416056,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00032951314586166007,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2863,2026-08-25T15:20:36.374022,shadow,temporal_v2_context,silero,webrtc,False,0.00012607229291461408,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0070405739663694225,0.7417203605492726,0.22364879182848696,0.03463084748020652,,,,,,,,,,,,,,,,temporal_v2,False,0.0002579681479665335,0.09394572025052192,0.0,0.0,0.0,0.0,0.005222137060809351,0.0015746158613576197,0.00024382104320245214,0.0,0.0,0.03326050451312311,,,0.020348213663484268,,,,,,,,,,,,,,,,,,,True,0.00013586592831416056,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00032580833429190885,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2864,2026-08-25T15:20:36.376281,shadow,temporal_v2_context,silero,webrtc,False,0.00012607229291461408,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.008899252364584788,0.8268992042082252,0.14648708560774945,0.02661371007165655,,,,,,,,,,,,,,,,temporal_v2,False,0.0002827413901434129,0.0918580375782881,0.0,0.0,0.0,0.0,0.007358784698323326,0.0013036255429758985,0.00023684212228556353,0.0,0.0,0.036638417565097475,,,0.014165507685751462,,,,,,,,,,,,,,,,,,,True,0.00013586592831416056,False,True,False,True,False,False,0,True,0,False,50,0.1,5,0.000308829488745595,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2865,2026-08-25T15:20:36.383863,shadow,temporal_v2_context,silero,webrtc,False,0.000126505212392658,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.00224673855287737,0.8109747908548088,0.13293317606330546,0.056092032636796234,,,,,,,,,,,,,,,,temporal_v2,False,0.00014677226739462503,0.15866388308977036,0.0,0.0,0.0,0.0,0.001822048328025161,0.0002986660916178636,0.00012602413223434579,0.0,0.0,0.03794827601520416,,,0.023890972026588676,,,,,,,,,,,,,,,,,,,True,0.00012865327880717814,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.0002675630378806345,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2866,2026-08-25T15:20:36.475283,shadow,temporal_v2_context,silero,webrtc,False,0.00010152619506698102,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.003347773092975405,0.8178843683526222,0.14081330651301915,0.04130232483565261,,,,,,,,,,,,,,,,temporal_v2,False,0.00017934862571434017,0.1127348643006263,0.0,0.0,0.0,0.0,0.0027380912815360933,0.0004714109986771839,0.0001382708117621276,0.0,0.0,0.035953797306149525,,,0.024112508923558935,,,,,,,,,,,,,,,,,,,True,0.00012628875265363604,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.0002434133975622386,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2867,2026-08-25T15:20:36.500644,shadow,temporal_v2_context,silero,webrtc,False,9.287772263633087e-05,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0021711665522178747,0.8989137031162632,0.06793566612448464,0.033150630298670165,,,,,,,,,,,,,,,,temporal_v2,False,0.00014486420373243785,0.07933194154488518,0.0,0.0,0.0,0.0,0.0019516913655363395,0.00014749964599212198,7.197553968941311e-05,0.0,0.0,0.04539564141289611,,,0.024543371440978647,,,,,,,,,,,,,,,,,,,True,0.00012607229291461408,False,True,False,False,True,False,0,True,0,False,50,0.1,5,0.0001996448955631243,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2868,2026-08-25T15:20:36.514193,shadow,temporal_v2_context,silero,webrtc,False,8.174304821295664e-05,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.002423038799727098,0.7761797517444519,0.17283611312100516,0.05098413472183813,,,,,,,,,,,,,,,,temporal_v2,False,0.00015273753517942775,0.15657620041753653,0.0,0.0,0.0,0.0,0.0018807136540393537,0.0004187886080862173,0.00012353653660152734,0.0,0.0,0.04379384895905272,,,0.030679702643125417,,,,,,,,,,,,,,,,,,,True,0.00012125338616897352,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00017832599642415847,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
2869,2026-08-25T15:20:36.524115,shadow,temporal_v2_context,silero,webrtc,False,8.582713053328916e-05,True,True,False,0,False,True,False,0,0.0,,,,,,,,,,,,,0.0026518837234118906,0.8005572290344644,0.15407330685877513,0.045369463729670226,,,,,,,,,,,,,,,,temporal_v2,False,0.00017011118720748435,0.10020876826722339,0.0,0.0,0.0,0.0,0.002122984685336221,0.0004085844946710314,0.00012031454240463859,0.0,0.0,0.04321464150142578,,,0.028560841878351045,,,,,,,,,,,,,,,,,,,True,0.00011361556244082749,False,True,False,True,True,False,0,True,0,False,50,0.1,5,0.00015556172986468065,True,5,5.5e-05,True,False,False,0,0,False,0,15,24,30,24,,,,False,False,False,
