frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech
245,2026-08-08T17:45:32.525730,shadow,silero,webrtc,False,0.00042458114330656826,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004473487501473508,0.7868891582038483,0.17184671374624558,0.04126412581451373,,,,,,,,,,,,,,,False,temporal_v1,False,7.357468603129431e-05,0.1336116910229645,2.980746897572335,0.924426770852231,62.92306108963095,1544.3908318046335,0.0003520138814269925,7.687541261131252e-05,1.8459455109045753e-05,0.0,0.0,0.058243624231755775,0.03526796230044391,0.050048611397869355,0.028364839790027206,0.19663585005967602,105.68256800692882,0.0036094765233802336,1.170375574646242,-0.0007072421563812415,1300.0,0.01623251161463116,True,0.0004776111018145457,0.058243624231755775,False,True,True,False,False,0,20,True,False,True,False,True,False
246,2026-08-08T17:45:32.531294,shadow,silero,webrtc,False,0.00047095774789340794,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0010906181052254445,0.732712742776027,0.2094384613798098,0.05784879492725194,,,,,,,,,,,,,,,False,temporal_v1,False,0.00010591987048383726,0.11899791231732777,3.6091944240377476,0.9111647268453946,66.5073359057528,1507.758698471879,0.0007991097832009291,0.00022841737791138057,6.309094311313481e-05,0.0,0.0,0.045932714111397786,0.034473177840425744,0.041607028883640186,0.026719891589459092,0.19184747509631542,110.39685939474172,0.01054914868506787,1.4074148472608639,-0.0008424477806497935,1466.6666666666667,0.012540315999063904,True,0.00047402794007211924,0.045932714111397786,False,True,False,False,False,0,20,True,False,True,False,True,False
247,2026-08-08T17:45:32.536844,shadow,silero,webrtc,False,0.0004664652806241065,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0007470861165043917,0.8252086991406554,0.12134132064142375,0.05344997887938701,,,,,,,,,,,,,,,False,temporal_v1,False,9.208666709109073e-05,0.1127348643006263,3.014124804199501,0.9302062992663095,65.24204000704391,1443.326731184822,0.0006165019623466332,9.065241600951546e-05,3.9931737148243e-05,0.0,0.0,0.05604439337642844,0.039109948133057196,0.022044415154332204,0.019898802996512994,0.23231775559722995,71.43652647551029,0.008645603567439314,1.265615399695765,-0.0007583729191985271,1033.3333333333335,0.010530899630042435,True,0.00046871151425875723,0.05604439337642844,False,True,True,False,False,0,20,True,False,True,False,True,False
248,2026-08-08T17:45:32.543758,shadow,silero,webrtc,False,0.00044516174239106476,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0018409820063993321,0.7589816484174248,0.18858653404772066,0.0524318169916662,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001374644714664645,0.10647181628392484,3.65859081646253,0.9224893389986201,68.9946043057941,1481.2182762396778,0.0013972715579237832,0.00034718441583106874,9.652603164448024e-05,0.0,0.0,0.05575800509578735,0.03941906985271747,0.01990834953696079,0.02082352276477643,0.24291426370498384,75.36641624126551,0.006660061431826765,1.1643418559875591,-0.0006903676282918387,1333.3333333333335,0.02325671031864437,True,0.0004646022425731644,0.05575800509578735,False,True,True,False,False,0,20,True,False,True,False,True,False
249,2026-08-08T17:45:32.550948,shadow,silero,webrtc,False,0.00042605208000168204,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0012647370608757883,0.5922741831843465,0.29472453684098476,0.11300127918399065,,,,,,,,,,,,,,,False,temporal_v1,False,0.00011557922938381058,0.14822546972860126,3.9432317277799,0.8799712911614972,67.18192242507162,1620.4338423459449,0.0007490711096731787,0.00037274904449224503,0.00014291690571036474,0.0,0.0,0.06837567905132357,0.048015548048131844,0.02253992270350167,0.02044330678122693,0.2855713534266524,76.08403278098706,0.0030238062638919807,1.1464502316188914,-0.0006726232923110645,1733.3333333333335,0.027961661038249493,True,0.00045746426621917635,0.06837567905132357,False,True,True,False,False,0,20,True,False,True,False,True,False
250,2026-08-08T17:45:32.558697,shadow,silero,webrtc,False,0.0003972727572545409,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0020266275594297035,0.5290405522826556,0.29606577437978615,0.1748936728441276,,,,,,,,,,,,,,,False,temporal_v1,False,0.00014026414331452737,0.16075156576200417,3.4233721958130157,0.8580810302298912,68.86520107594622,1468.7679109253986,0.0010721681633119407,0.0006000150577619713,0.00035444433735579134,0.0,0.0,0.08760587117926337,0.053938445130549344,0.037424704610973435,0.022201207127505906,0.28388560366093263,71.4807850667955,0.004675184001547775,1.173842695800373,-0.0007040525568897693,2566.666666666667,0.013658283248643257,True,0.0004486755351535976,0.08760587117926337,False,True,True,False,False,0,20,True,False,True,False,True,False
251,2026-08-08T17:45:32.564376,shadow,silero,webrtc,False,0.00045895861694589257,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0030917720194243606,0.4081716667014047,0.2713290931469949,0.3204992398281613,,,,,,,,,,,,,,,False,temporal_v1,False,0.00016917566721993973,0.21711899791231734,3.234678697641369,0.7815818077214063,70.15983356206586,1772.3515496464079,0.001261973738229209,0.0008388876982476647,0.0009909105819474867,0.0,0.0,0.12252750460910618,0.05361213990229787,0.08034880195335821,0.03249080872253201,0.283925673916008,89.9455646936348,0.005622806995813421,1.0769926646115018,-0.0006393162334259994,2566.666666666667,0.023494278442743922,True,0.0004486755351535976,0.12252750460910618,False,True,True,False,False,0,20,True,False,True,False,True,False
252,2026-08-08T17:45:32.571909,shadow,silero,webrtc,False,0.00048461827100254595,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0041715188229011525,0.48489811547526346,0.15650710181935476,0.3585947824656608,,,,,,,,,,,,,,,False,temporal_v1,False,0.00019669326609192747,0.2839248434237996,3.3745075112787783,0.7825558877565102,71.51540510569299,1761.8229850961952,0.002022761615894358,0.0006528723211571456,0.001495884884849648,0.0,0.0,0.13498003910841908,0.05663923845492383,0.10984369849500909,0.05453608974448667,0.27837576145229853,110.28123136582167,0.005148299509302,1.0400289278521342,-0.000612460312108976,2566.666666666667,0.023455341891464518,True,0.0004486755351535976,0.13498003910841908,False,True,True,False,False,0,20,True,False,True,False,True,False
253,2026-08-08T17:45:32.578040,shadow,silero,webrtc,False,0.0004412501584738493,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0026356307964191207,0.37820537490110345,0.1973373394055212,0.4244572853139596,,,,,,,,,,,,,,,False,temporal_v1,False,0.00015793225232745735,0.24843423799582465,3.1768029025930176,0.7566908059509349,69.39896287182114,1725.5748542863091,0.0009968097334605874,0.0005201083690206041,0.0011187126929379293,0.0,0.0,0.15409035569968335,0.05590282183167058,0.13777608265106123,0.05810212538387961,0.28615703511696583,118.121762314458,0.005114878429073699,0.9743507773327538,-0.0005777677128702206,2566.666666666667,0.02254194988908644,True,0.00044335595157463104,0.15409035569968335,False,True,True,False,False,0,20,True,False,True,False,True,False
254,2026-08-08T17:45:32.584080,shadow,silero,webrtc,False,0.00040230032755061984,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0035396253715062995,0.5317191359530262,0.23887178383541455,0.2294090799290434,,,,,,,,,,,,,,,False,temporal_v1,False,0.00018195822859253248,0.24008350730688935,3.8149889855068233,0.8290853851784145,71.0700623278313,1611.876316896675,0.001882086544134739,0.0008455166266008017,0.0008120221997707587,0.0,0.0,0.1540947763342958,0.056360512759509346,0.135919808605931,0.06129259979373766,0.31235622644906547,118.0285251485629,0.0037844033805896292,1.580704278333614,-0.0009465221025974373,2566.666666666667,0.010452029044138667,True,0.00044320595043245703,0.1540947763342958,False,True,True,False,False,0,20,True,False,True,False,True,False
255,2026-08-08T17:45:32.590775,shadow,silero,webrtc,False,0.00035546859726309776,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0016581114937508645,0.5308560718245797,0.26045790808822156,0.20868601948410298,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001273340296503488,0.20041753653444677,3.4220477344052735,0.840052906992976,67.88329219312021,1713.290600243184,0.0008802185542197701,0.00043186825103938646,0.000346024687491708,0.0,0.0,0.14219317968545273,0.05590538570377383,0.12753376279370887,0.05981857528974698,0.2757864188923551,121.78156628856368,0.0033893312801306663,1.0409756711882883,-0.0006083558146366026,2566.666666666667,0.0247536385688139,True,0.00044320595043245703,0.14219317968545273,False,True,True,False,False,0,20,True,False,True,False,True,False
256,2026-08-08T17:45:32.595797,shadow,silero,webrtc,False,0.00035546859726309776,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002684753505051847,0.6564486315943139,0.24886530299360796,0.09468606503960461,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001607624807839882,0.14822546972860126,3.560051070446994,0.8951762709118748,70.28886469683414,1545.0168593100311,0.0017624027645593227,0.0006681419944978788,0.00025420874499464563,0.0,0.0,0.13553765328091338,0.056166740897320884,0.12387353892969045,0.05724363454401291,0.27364107206389643,119.11773756442315,0.005368315026917253,1.158884866394828,-0.0006862838077886971,1700.0000000000002,0.021708711870640184,True,0.00043365111923776567,0.13553765328091338,False,True,True,False,False,0,20,True,False,True,False,True,False
257,2026-08-08T17:45:32.604011,shadow,silero,webrtc,False,0.0003536457079462707,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0025438292705792526,0.6151216620269278,0.2802810798400976,0.10459725773986656,,,,,,,,,,,,,,,False,temporal_v1,False,0.00015600244472773866,0.16701461377870563,3.5628586332702668,0.8816516092663013,69.9508826970386,1628.3880257305095,0.0015647644888314573,0.0007129872148868007,0.0002660775658609948,0.0,0.0,0.10771215382557033,0.04534980970170936,0.11853341539944061,0.05234216412845044,0.22978266957410462,104.5978173609739,0.004735618853389427,1.0900500313262855,-0.0006462754933495245,1566.6666666666667,0.027877353945272416,True,0.00041417620377615094,0.10771215382557033,False,True,True,False,False,0,20,True,False,True,False,True,False
258,2026-08-08T17:45:32.609596,shadow,silero,webrtc,False,0.0003808145993389189,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0031642948266658827,0.6841715195619922,0.21619282209818028,0.09963565802380142,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001726387858559207,0.18580375782881003,3.8284507214575445,0.8896558880240334,70.90427322072757,1554.4383517688084,0.0021649203999021477,0.0006840978285275694,0.00031527659723616587,0.0,0.0,0.09464374812185174,0.04269769474054197,0.11305237464779402,0.04413659399407675,0.24536314078032995,95.9289270807719,0.004598191243677593,1.2989929416509338,-0.0007699486448491467,1700.0000000000002,0.01911944575742764,True,0.0003997865424025804,0.09464374812185174,False,True,True,False,False,0,20,True,False,True,False,True,False
259,2026-08-08T17:45:32.615627,shadow,silero,webrtc,False,0.0003947806835640222,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004841504894667908,0.7066062598339797,0.23228658776942274,0.061107152190050085,,,,,,,,,,,,,,,False,temporal_v1,False,0.00021424332650390657,0.12943632567849686,3.7417345646192026,0.9066971627275514,72.91451449135046,1507.9920741412568,0.0034210376655891966,0.001124616651651367,0.0002958505764273443,0.0,0.0,0.10632161670352525,0.039576457933886394,0.11857268120462558,0.04663015789110449,0.21764501921144155,103.84923671978409,0.002221242042810568,1.3065573385148161,-0.0007707405590136584,1533.3333333333335,0.017759596916600003,True,0.00039602672040928155,0.10632161670352525,False,True,True,False,False,0,20,True,False,True,False,True,False
260,2026-08-08T17:45:32.622155,shadow,silero,webrtc,False,0.000399617274524644,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004106642959896912,0.6778947341377931,0.261112007094652,0.060993258524046766,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001979034909007997,0.1315240083507307,3.8352231741004528,0.9024567911366053,72.18833749409865,1500.422785019814,0.002783871637498157,0.001072293785679805,0.00025047753571894895,0.0,0.0,0.11224681900366532,0.0358197008271996,0.1263859992357981,0.049696057110398914,0.23489233917212304,99.30118643104112,0.0015480039187516878,1.5299121864902978,-0.0009224655836808054,1566.6666666666667,0.013392159570210319,True,0.0003971989790443331,0.11224681900366532,False,True,True,False,False,0,20,True,False,True,False,True,False
261,2026-08-08T17:45:32.628679,shadow,silero,webrtc,False,0.0003739604726433754,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003205809618682533,0.7154173607667826,0.2346427649909268,0.04993987393035688,,,,,,,,,,,,,,,False,temporal_v1,False,0.00017420663729999752,0.13569937369519833,3.636781410142124,0.9156245903576006,71.11029130659837,1474.895337681184,0.0022934918565186238,0.0007522200329621783,0.00016009772820173117,0.0,0.0,0.10635000880853757,0.03387240549440647,0.12585377310312396,0.05205158546891367,0.20965443671547837,97.37166966779633,0.002305606971172462,1.649839341741603,-0.0009953587231529815,1300.0,0.008068354065809857,True,0.00038779764145147055,0.10635000880853757,False,True,True,False,False,0,20,True,False,True,False,True,False
262,2026-08-08T17:45:32.635293,shadow,silero,webrtc,False,0.00037636529305018485,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004347349920353974,0.6537187264262494,0.29843247151176305,0.0478488018319622,,,,,,,,,,,,,,,False,temporal_v1,False,0.00020637917368508617,0.15031315240083507,3.8172800983085384,0.9091102517784265,72.59369725966395,1526.2781928173142,0.0028419440532630566,0.0012973903812577028,0.00020801548483321395,0.0,0.0,0.10025993138902091,0.028261559570288253,0.11295917845380156,0.04156324014122019,0.20504422814023235,83.44450323799863,0.0031263463403876095,1.1642144315227494,-0.0006822077572720545,1333.3333333333335,0.02321191278842593,True,0.0003785899461945519,0.10025993138902091,False,True,True,False,False,0,20,True,False,True,False,True,False
263,2026-08-08T17:45:32.640355,shadow,silero,webrtc,False,0.00046703280531801283,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004789259254255823,0.4913502303229023,0.46366497213772523,0.04498479733057181,,,,,,,,,,,,,,,False,temporal_v1,False,0.00021260300780810473,0.13987473903966596,3.6339502122722505,0.8954272912901163,72.79198718621087,1591.0977319108724,0.00235320363765469,0.0022206117586848688,0.00021544385691626367,0.0,0.0,0.07645542809697377,0.06741840029992865,0.0631625882114557,0.0341385592042398,0.13614834019716088,68.14285107881948,0.003702221934830586,1.0763707143994417,-0.0006348574937767892,1533.3333333333335,0.02774885433482812,True,0.0003785899461945519,0.07645542809697377,False,True,True,False,False,0,20,True,False,True,False,True,False
264,2026-08-08T17:45:32.645247,shadow,silero,webrtc,False,0.00046191990259103477,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0023551392437466574,0.3990228934345595,0.5690526554978559,0.031924450642981356,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001487270688719995,0.1336116910229645,3.1962496059801944,0.9032846485194029,69.62255409609969,1457.4106334911307,0.0009397544754810715,0.0013401982407212475,7.51865265443386e-05,0.0,0.0,0.09970502277038479,0.10987057100901979,0.04894614064714991,0.023255885411177492,0.19221765914391845,73.17157169374549,0.0052514439980024365,1.3193624084496467,-0.0007830017281797576,1300.0,0.009086391147312831,True,0.0003785899461945519,0.09970502277038479,False,True,True,False,False,0,20,True,False,True,False,True,False
265,2026-08-08T17:45:32.648802,shadow,silero,webrtc,False,0.0004441759956534952,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0028737191981568805,0.5477725708605706,0.4049226860112291,0.047304742780219275,,,,,,,,,,,,,,,False,temporal_v1,False,0.00016470249449764576,0.13778705636743216,3.5280058177734936,0.8922890065550884,70.49340605881048,1652.2816447419498,0.0015741445531057719,0.0011636340965597196,0.00013594054749138922,0.0,0.0,0.09843131315184894,0.11233694744586316,0.024502788791862865,0.017023256895111645,0.18354770403229664,60.79219221679603,0.0049163717201064225,0.9746253020898332,-0.0005762490516128048,1300.0,0.03498839409433989,True,0.00038779764145147055,0.09843131315184894,False,True,True,False,False,0,20,True,False,True,False,True,False
266,2026-08-08T17:45:32.653339,shadow,silero,webrtc,False,0.0003794024814851582,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0035279805404995284,0.5471102467536326,0.4205121931625991,0.03237755980032004,,,,,,,,,,,,,,,False,temporal_v1,False,0.00018272753474321565,0.1649269311064718,3.688867163741048,0.8923763220618235,71.42695658161544,1497.755518740958,0.001930194304054711,0.0014835588345204283,0.00011422740092438889,0.0,0.0,0.09926159574275177,0.11312279184862731,0.02389902869072458,0.017960138800837678,0.18241850783665745,62.333178477054034,0.0031516625529325057,1.185785838221692,-0.0007044485778265192,1866.6666666666667,0.020384994328289892,True,0.00038779764145147055,0.09926159574275177,False,True,True,False,False,0,20,True,False,True,False,True,False
267,2026-08-08T17:45:32.656871,shadow,silero,webrtc,False,0.00040463925688527524,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0043930621420719095,0.547601427319552,0.40865220484088355,0.043746367611932756,,,,,,,,,,,,,,,False,temporal_v1,False,0.00020305304356171334,0.16701461377870563,3.8575137999506213,0.8867880176871679,72.34119106964638,1521.5437995163368,0.002405647099302066,0.0017952345303607006,0.0001921805114091425,0.0,0.0,0.10055116097489797,0.11311576294888445,0.01838993831577193,0.01796013880083768,0.19009327175923785,54.81578489072926,0.002886080673027232,1.5890707851391646,-0.0009535831324717373,1733.3333333333335,0.011018726843833579,True,0.0003971989790443331,0.10055116097489797,False,True,True,False,False,0,20,True,False,True,False,True,False
268,2026-08-08T17:45:32.660899,shadow,silero,webrtc,False,0.0003920158196706325,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0035496310110079694,0.572723200265012,0.38599424211162503,0.041282557341643544,,,,,,,,,,,,,,,False,temporal_v1,False,0.00018589053849021056,0.14822546972860126,3.747974483735636,0.9020997511593626,71.62759019247977,1479.0009819513496,0.0020329560323844144,0.0013701371318699425,0.00014653784575361265,0.0,0.0,0.0963683663676418,0.1039894612011998,0.0094100729358413,0.012748546672878516,0.1851246262670944,55.89511738715334,0.003064355176016422,1.4729998858763085,-0.0008746233116154004,1400.0,0.010911807340455324,True,0.0003971989790443331,0.0963683663676418,False,True,True,False,False,0,20,True,False,True,False,True,False
269,2026-08-08T17:45:32.666527,shadow,silero,webrtc,False,0.0003463856701273471,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0021582655036647366,0.5939052271231002,0.37119614618964875,0.034898626223916,,,,,,,,,,,,,,,False,temporal_v1,False,0.00014499486832002297,0.14613778705636743,3.7188303644786527,0.9005084816665985,69.37767310595632,1474.3427076526093,0.0012818051641459577,0.0008011398374144114,7.532050110436745e-05,0.0,0.0,0.08780515728767685,0.09371274319837053,0.008483708944566884,0.011811561720096564,0.18434265733198854,57.55711780767405,0.0030928493122438483,1.416588453501511,-0.0008460783050363473,1500.0,0.01254587266987299,True,0.00039581654709763825,0.08780515728767685,False,True,True,False,False,0,20,True,False,True,False,True,False
270,2026-08-08T17:45:32.670541,shadow,silero,webrtc,False,0.00032575742807239294,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003587784900316673,0.6886275624284327,0.26155976382340784,0.04981267346943605,,,,,,,,,,,,,,,False,temporal_v1,False,0.0001839702722016603,0.1419624217118998,3.776572013371296,0.9027710593659268,71.53764194877702,1557.9224184051272,0.002470647570422608,0.0009384201711760177,0.00017871715771804758,0.0,0.0,0.08911639077207224,0.09365514869146264,0.006646363898013183,0.010959836950652764,0.17974308774263847,58.42910287193377,0.0021652369606143204,1.29920724178496,-0.0007764516085017703,1533.3333333333335,0.022607926996557778,True,0.00038570915057789534,0.08911639077207224,False,True,True,False,False,0,20,True,False,True,False,True,False
271,2026-08-08T17:45:32.675075,shadow,silero,webrtc,False,0.0003375054511707276,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0033316187588714108,0.7062171689072818,0.23350249501400933,0.060280335778554545,,,,,,,,,,,,,,,False,temporal_v1,False,0.00017732188713634833,0.12108559498956159,3.818072310537774,0.9029983478281144,71.2091762431374,1552.6119860140043,0.0023528463677685595,0.0007779412926319515,0.0002008310974708998,0.0,0.0,0.08770581289685392,0.09383484459894302,0.00832860504811406,0.013079294453175015,0.18551643258259465,56.62076959375236,0.002085337557396151,1.2692771194088217,-0.0007529689834559365,1466.6666666666667,0.020733499776421128,True,0.00038570915057789534,0.08770581289685392,False,True,True,False,False,0,20,True,False,True,False,True,False
272,2026-08-08T17:45:32.678129,shadow,silero,webrtc,False,0.0003375054511707276,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002802142561699686,0.7277927794710982,0.18682867901663994,0.08537854115539191,,,,,,,,,,,,,,,False,temporal_v1,False,0.00017015886084158918,0.162839248434238,3.7932492570201606,0.8855169364541767,70.7537981961215,1653.3961652493037,0.002039379123453678,0.0005235205932186558,0.00023924284402735194,0.0,0.0,0.09672243541637625,0.1085617445439494,0.015138543454928374,0.014080641944816072,0.18384915053846268,67.3761819820082,0.00239867137371629,1.31548988445216,-0.0007887159661541819,1666.6666666666667,0.020862248703981543,True,0.00038570915057789534,0.09672243541637625,False,True,True,False,False,0,20,True,False,True,False,True,False
273,2026-08-08T17:45:32.683817,shadow,silero,webrtc,False,0.00046893805847503245,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.019344006281465535,0.2615238334448624,0.5908517759037241,0.14762439059971794,,,,,,,,,,,,,,,False,temporal_v1,False,0.00042618540803932,0.1649269311064718,4.219142569226886,0.7810951812735437,78.3127009878865,1856.630618178121,0.005058918676910365,0.011429440464496706,0.0028556471390584655,0.0,0.0,0.1352240617790131,0.12493659597021023,0.033643141002874605,0.014910497983857279,0.24435208962907334,115.76028918500191,0.006165389328602815,1.3413856551719314,-0.000797210493005316,2333.3333333333335,0.02536503387154581,True,0.00038570915057789534,0.1352240617790131,False,True,True,False,False,0,20,True,True,True,True,True,False
274,2026-08-08T17:45:32.691125,shadow,silero,webrtc,False,0.0034673691261559725,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.5907249010742807,0.9612526844169854,0.02186340131855686,0.016883914262764855,,,,,,,,,,,,,,,False,temporal_v1,False,0.0026804056658363993,0.11064718162839249,2.1649446332248474,0.9722550467270555,95.25655928924013,1186.6454347388403,0.5678358969096104,0.012915255581051797,0.009973748582618406,0.0,0.0,0.169470205140077,0.14909401718521811,0.03505771388174572,0.018433185849389654,0.5161785747361815,161.59030798924093,0.03227217569567823,0.9076191133459139,-0.0005585026185954504,500.00000000000006,0.006985634971995694,True,0.00038570915057789534,0.169470205140077,False,True,True,False,False,0,20,True,True,True,True,True,True
275,2026-08-08T17:45:32.696841,shadow,silero,webrtc,False,0.32818087935447693,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,3.5642556400087932,0.9732958096682127,0.023483904988889793,0.0032202853426168275,,,,,,,,,,,,,,,False,temporal_v1,False,0.006232908833414456,0.06471816283924843,1.7548743612849214,0.9773076122986264,102.6110649891362,1050.8786231905676,3.4690750790068523,0.08370264080608109,0.011477920194859676,0.0,0.0,0.19813268744188722,0.17175636914411846,0.03847409827087403,0.03079668075493699,0.7655304256342437,213.4111149004208,0.02020042729802693,0.9685013269942729,-0.0005687864138413033,533.3333333333334,0.002947256531569428,True,0.00038570915057789534,0.19813268744188722,False,True,True,False,False,0,20,True,True,True,True,True,True
276,2026-08-08T17:45:32.702807,shadow,silero,webrtc,False,0.48775365948677063,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,1.905481346105175,0.9589700441273232,0.038120829743801536,0.0029091261283504255,,,,,,,,,,,,,,,False,temporal_v1,False,0.00442590984978692,0.06471816283924843,2.018875623536142,0.9770099914074157,99.63586280429811,1035.6998548850916,1.8272995305582709,0.07263852997486514,0.005543285571038905,0.0,0.0,0.21304578979836883,0.18086730022102054,0.04088288959730304,0.03657260160939917,0.870971539260875,251.79763485988923,0.024911250646311948,1.1210011650829832,-0.0006707241284418117,533.3333333333334,0.0032314704261901597,True,0.00039832753827795386,0.21304578979836883,False,True,True,False,False,0,20,True,True,True,True,True,True
277,2026-08-08T17:45:32.706926,shadow,silero,webrtc,True,0.5172949433326721,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.21856229162985064,0.956502245662347,0.033331593663900344,0.010166160669177289,,,,,,,,,,,,,,,False,temporal_v1,False,0.0016198437306156254,0.07515657620041753,2.2700043202336513,0.9746624639499293,90.89325913514189,1174.6284928145478,0.20905532276106092,0.007285029494857069,0.002221939372932644,0.0,0.0,0.21917910431356427,0.18343209787704337,0.042491402797985266,0.037453399522892575,0.8968113231736634,261.4544932047304,0.0201804770650462,0.9623464042054315,-0.0005900612427301484,500.00000000000006,0.004741546947448907,True,0.00043047693907283247,0.21917910431356427,False,True,True,False,False,0,20,True,True,True,True,True,True
278,2026-08-08T17:45:32.713517,shadow,silero,webrtc,False,0.4118185043334961,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.15888204075991375,0.9466345510669997,0.047137772228535324,0.006227676698171073,,,,,,,,,,,,,,,False,temporal_v1,False,0.0013278477859147695,0.060542797494780795,2.0997796339835246,0.9768649909219623,89.17540500480655,1057.7025794053638,0.1504032293273697,0.0074893454485456794,0.0009894659829983814,0.0,0.0,0.2193329712183534,0.17991894037491934,0.04408968764563437,0.040005687332394756,0.9189535837113239,279.03313718770755,0.009312600882881305,1.4371991441895604,-0.0008857786820303916,600.0,0.001680302989284251,True,0.0019681535923155025,0.2193329712183534,False,True,True,False,False,0,20,True,True,True,True,True,True
279,2026-08-08T17:45:32.720638,shadow,silero,webrtc,False,0.4865220785140991,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,2.4056868124129034,0.9874868324652936,0.011710353067090647,0.0008028144672001539,,,,,,,,,,,,,,,False,temporal_v1,False,0.004689367474853605,0.05636743215031315,1.6120238375163274,0.9778769121662881,100.14101948182379,1069.799701943001,2.375584050293147,0.028171441942198963,0.0019313201765577017,0.0,0.0,0.21817153671390999,0.174102548659674,0.04577315118336523,0.04122842934891754,0.9621112939349713,288.68815315533607,0.06077608635939825,0.7167469514914027,-0.00044968642863897656,666.6666666666667,0.00527902460602841,True,0.16582412424031645,0.21817153671390999,True,True,True,True,True,1,20,True,True,True,True,True,True
